,GEO_ID,value,MarginOfError,state,county,tract,variable_code,variable_name,variable_category,year_sample
35,1400000US32031001503,0,14,32,031,001503,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
36,1400000US32031001504,23,32,32,031,001504,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
37,1400000US32031001701,61,70,32,031,001701,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
38,1400000US32031001703,164,136,32,031,001703,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
39,1400000US32031001704,283,229,32,031,001704,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
40,1400000US32031001801,78,57,32,031,001801,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
41,1400000US32031001802,46,42,32,031,001802,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
42,1400000US32031001901,168,123,32,031,001901,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
43,1400000US32031001903,208,94,32,031,001903,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
44,1400000US32031001904,33,33,32,031,001904,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
45,1400000US32031002103,27,26,32,031,002103,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
46,1400000US32031002104,50,33,32,031,002104,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
47,1400000US32031002105,96,70,32,031,002105,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
48,1400000US32031002106,68,41,32,031,002106,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
49,1400000US32031002107,21,16,32,031,002107,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
50,1400000US32031002204,309,139,32,031,002204,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
51,1400000US32031002207,185,73,32,031,002207,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
52,1400000US32031002208,4,8,32,031,002208,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
53,1400000US32031002210,292,155,32,031,002210,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
54,1400000US32031002211,157,98,32,031,002211,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
55,1400000US32031002212,184,120,32,031,002212,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
56,1400000US32031002213,119,67,32,031,002213,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
57,1400000US32031002214,88,84,32,031,002214,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
58,1400000US32031002215,94,84,32,031,002215,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
59,1400000US32031002216,204,149,32,031,002216,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
60,1400000US32031002217,11,17,32,031,002217,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
61,1400000US32031002218,20,29,32,031,002218,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
62,1400000US32031002219,298,109,32,031,002219,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
63,1400000US32031002302,74,54,32,031,002302,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
64,1400000US32031002303,107,80,32,031,002303,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
65,1400000US32031002304,167,91,32,031,002304,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
66,1400000US32031002401,47,39,32,031,002401,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
67,1400000US32031002406,191,97,32,031,002406,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
68,1400000US32031002407,150,89,32,031,002407,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
69,1400000US32031002408,146,59,32,031,002408,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
70,1400000US32031002409,177,100,32,031,002409,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
71,1400000US32031002411,375,315,32,031,002411,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
72,1400000US32031002412,78,53,32,031,002412,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
73,1400000US32031002413,75,44,32,031,002413,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
74,1400000US32031002414,21,36,32,031,002414,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
75,1400000US32031002500,332,209,32,031,002500,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
76,1400000US32031002603,31,22,32,031,002603,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
77,1400000US32031002610,218,67,32,031,002610,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
78,1400000US32031002611,174,84,32,031,002611,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
79,1400000US32031002612,140,82,32,031,002612,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
80,1400000US32031002613,197,114,32,031,002613,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
81,1400000US32031002614,94,64,32,031,002614,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
82,1400000US32031002615,177,82,32,031,002615,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
83,1400000US32031002616,140,79,32,031,002616,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
84,1400000US32031002618,133,81,32,031,002618,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
85,1400000US32031002620,197,121,32,031,002620,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
86,1400000US32031002621,62,79,32,031,002621,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
87,1400000US32031002622,192,174,32,031,002622,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
88,1400000US32031002623,320,236,32,031,002623,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
89,1400000US32031002703,50,35,32,031,002703,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
90,1400000US32031002704,169,100,32,031,002704,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
91,1400000US32031002705,73,57,32,031,002705,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
92,1400000US32031002706,160,86,32,031,002706,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
93,1400000US32031002707,148,87,32,031,002707,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
94,1400000US32031002801,403,245,32,031,002801,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
95,1400000US32031002802,233,149,32,031,002802,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
96,1400000US32031002901,109,57,32,031,002901,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
97,1400000US32031002902,66,44,32,031,002902,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
98,1400000US32031003001,116,67,32,031,003001,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
99,1400000US32031003002,59,61,32,031,003002,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
100,1400000US32031003105,121,117,32,031,003105,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
101,1400000US32031003106,226,143,32,031,003106,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
102,1400000US32031003108,131,57,32,031,003108,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
103,1400000US32031003109,111,51,32,031,003109,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
104,1400000US32031003110,132,87,32,031,003110,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
105,1400000US32031003111,70,67,32,031,003111,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
106,1400000US32031003112,33,38,32,031,003112,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
107,1400000US32031003203,148,65,32,031,003203,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
108,1400000US32031003205,50,47,32,031,003205,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
109,1400000US32031003206,28,23,32,031,003206,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
110,1400000US32031003207,112,133,32,031,003207,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
111,1400000US32031003305,40,48,32,031,003305,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
112,1400000US32031003306,46,33,32,031,003306,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
113,1400000US32031003307,20,23,32,031,003307,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
114,1400000US32031003308,6,11,32,031,003308,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
115,1400000US32031003310,13,17,32,031,003310,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
116,1400000US32031003311,25,24,32,031,003311,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
117,1400000US32031003501,116,122,32,031,003501,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
118,1400000US32031003503,110,51,32,031,003503,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
119,1400000US32031003507,161,85,32,031,003507,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
120,1400000US32031003508,82,44,32,031,003508,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
121,1400000US32031003510,92,51,32,031,003510,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
122,1400000US32031003511,283,102,32,031,003511,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
123,1400000US32031003512,143,57,32,031,003512,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
124,1400000US32031003513,240,107,32,031,003513,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
125,1400000US32031003514,68,48,32,031,003514,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
126,1400000US32031003516,63,56,32,031,003516,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
127,1400000US32031003517,138,72,32,031,003517,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
128,1400000US32031003518,137,74,32,031,003518,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
129,1400000US32031003519,154,72,32,031,003519,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
130,1400000US32031003520,11,14,32,031,003520,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
131,1400000US32031003521,162,160,32,031,003521,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
132,1400000US32031003522,90,54,32,031,003522,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
133,1400000US32031940200,21,14,32,031,940200,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
134,1400000US32031980000,0,14,32,031,980000,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
135,1400000US32031980100,0,14,32,031,980100,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
136,1400000US32031980200,0,14,32,031,980200,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
137,1400000US32031980300,0,14,32,031,980300,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
138,1400000US32031990000,0,14,32,031,990000,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
139,1400000US32031990100,0,14,32,031,990100,"B01001_038E,B01001_038M",Female: 40 to 44 years,Age,2022
