GEO_ID,value,state,MarginOfError,county,sample_level,Geo_Name,variable_code,variable_name,variable_category,year_sample,dataset,census_geom_year,TRPAID
06061,3984,06,,061,County,Placer County,P012018,Male: 60 and 61 years,Age,2010,dec/sf1,2010,060612010
32005,757,32,,005,County,Douglas County,P012018,Male: 60 and 61 years,Age,2010,dec/sf1,2010,320052010
32031,5283,32,,031,County,Washoe County,P012018,Male: 60 and 61 years,Age,2010,dec/sf1,2010,320312010
32510,769,32,,510,County,Carson City County,P012018,Male: 60 and 61 years,Age,2010,dec/sf1,2010,325102010
06000,378044,06,,000,State,CA,P012018,Male: 60 and 61 years,Age,2010,dec/sf1,2010,060002010
32000,30575,32,,000,State,NV,P012018,Male: 60 and 61 years,Age,2010,dec/sf1,2010,320002010
39900,7588,00,,000,MSA,Reno-Sparks MSA,P012019,Male: 62 to 64 years,Age,2010,dec/sf1,2010,399002010
40900,30977,00,,000,MSA,Sacramento MSA,P012019,Male: 62 to 64 years,Age,2010,dec/sf1,2010,409002010
488,111272,00,,000,MSA,Sanfranciso CMSA,P012019,Male: 62 to 64 years,Age,2010,dec/sf1,2010,4882010
06017,3770,06,,017,County,El Dorado County,P012019,Male: 62 to 64 years,Age,2010,dec/sf1,2010,060172010
06061,6001,06,,061,County,Placer County,P012019,Male: 62 to 64 years,Age,2010,dec/sf1,2010,060612010
32005,1213,32,,005,County,Douglas County,P012019,Male: 62 to 64 years,Age,2010,dec/sf1,2010,320052010
32031,7456,32,,031,County,Washoe County,P012019,Male: 62 to 64 years,Age,2010,dec/sf1,2010,320312010
32510,1081,32,,510,County,Carson City County,P012019,Male: 62 to 64 years,Age,2010,dec/sf1,2010,325102010
06000,501127,06,,000,State,CA,P012019,Male: 62 to 64 years,Age,2010,dec/sf1,2010,060002010
32000,43716,32,,000,State,NV,P012019,Male: 62 to 64 years,Age,2010,dec/sf1,2010,320002010
39900,4098,00,,000,MSA,Reno-Sparks MSA,P012020,Male: 65 and 66 years,Age,2010,dec/sf1,2010,399002010
40900,15943,00,,000,MSA,Sacramento MSA,P012020,Male: 65 and 66 years,Age,2010,dec/sf1,2010,409002010
488,58811,00,,000,MSA,Sanfranciso CMSA,P012020,Male: 65 and 66 years,Age,2010,dec/sf1,2010,4882010
06017,1938,06,,017,County,El Dorado County,P012020,Male: 65 and 66 years,Age,2010,dec/sf1,2010,060172010
06061,3288,06,,061,County,Placer County,P012020,Male: 65 and 66 years,Age,2010,dec/sf1,2010,060612010
32005,739,32,,005,County,Douglas County,P012020,Male: 65 and 66 years,Age,2010,dec/sf1,2010,320052010
32031,4024,32,,031,County,Washoe County,P012020,Male: 65 and 66 years,Age,2010,dec/sf1,2010,320312010
32510,560,32,,510,County,Carson City County,P012020,Male: 65 and 66 years,Age,2010,dec/sf1,2010,325102010
06000,268273,06,,000,State,CA,P012020,Male: 65 and 66 years,Age,2010,dec/sf1,2010,060002010
32000,24214,32,,000,State,NV,P012020,Male: 65 and 66 years,Age,2010,dec/sf1,2010,320002010
39900,5222,00,,000,MSA,Reno-Sparks MSA,P012021,Male: 67 to 69 years,Age,2010,dec/sf1,2010,399002010
40900,20640,00,,000,MSA,Sacramento MSA,P012021,Male: 67 to 69 years,Age,2010,dec/sf1,2010,409002010
488,73145,00,,000,MSA,Sanfranciso CMSA,P012021,Male: 67 to 69 years,Age,2010,dec/sf1,2010,4882010
06017,2581,06,,017,County,El Dorado County,P012021,Male: 67 to 69 years,Age,2010,dec/sf1,2010,060172010
06061,4317,06,,061,County,Placer County,P012021,Male: 67 to 69 years,Age,2010,dec/sf1,2010,060612010
32005,939,32,,005,County,Douglas County,P012021,Male: 67 to 69 years,Age,2010,dec/sf1,2010,320052010
32031,5122,32,,031,County,Washoe County,P012021,Male: 67 to 69 years,Age,2010,dec/sf1,2010,320312010
32510,817,32,,510,County,Carson City County,P012021,Male: 67 to 69 years,Age,2010,dec/sf1,2010,325102010
06000,341951,06,,000,State,CA,P012021,Male: 67 to 69 years,Age,2010,dec/sf1,2010,060002010
32000,32424,32,,000,State,NV,P012021,Male: 67 to 69 years,Age,2010,dec/sf1,2010,320002010
39900,6162,00,,000,MSA,Reno-Sparks MSA,P012022,Male: 70 to 74 years,Age,2010,dec/sf1,2010,399002010
40900,26691,00,,000,MSA,Sacramento MSA,P012022,Male: 70 to 74 years,Age,2010,dec/sf1,2010,409002010
488,93676,00,,000,MSA,Sanfranciso CMSA,P012022,Male: 70 to 74 years,Age,2010,dec/sf1,2010,4882010
06017,3148,06,,017,County,El Dorado County,P012022,Male: 70 to 74 years,Age,2010,dec/sf1,2010,060172010
06061,5837,06,,061,County,Placer County,P012022,Male: 70 to 74 years,Age,2010,dec/sf1,2010,060612010
32005,1246,32,,005,County,Douglas County,P012022,Male: 70 to 74 years,Age,2010,dec/sf1,2010,320052010
32031,6052,32,,031,County,Washoe County,P012022,Male: 70 to 74 years,Age,2010,dec/sf1,2010,320312010
32510,982,32,,510,County,Carson City County,P012022,Male: 70 to 74 years,Age,2010,dec/sf1,2010,325102010
06000,443402,06,,000,State,CA,P012022,Male: 70 to 74 years,Age,2010,dec/sf1,2010,060002010
32000,40470,32,,000,State,NV,P012022,Male: 70 to 74 years,Age,2010,dec/sf1,2010,320002010
39900,4086,00,,000,MSA,Reno-Sparks MSA,P012023,Male: 75 to 79 years,Age,2010,dec/sf1,2010,399002010
40900,21225,00,,000,MSA,Sacramento MSA,P012023,Male: 75 to 79 years,Age,2010,dec/sf1,2010,409002010
488,70553,00,,000,MSA,Sanfranciso CMSA,P012023,Male: 75 to 79 years,Age,2010,dec/sf1,2010,4882010
06017,2294,06,,017,County,El Dorado County,P012023,Male: 75 to 79 years,Age,2010,dec/sf1,2010,060172010
06061,4551,06,,061,County,Placer County,P012023,Male: 75 to 79 years,Age,2010,dec/sf1,2010,060612010
32005,910,32,,005,County,Douglas County,P012023,Male: 75 to 79 years,Age,2010,dec/sf1,2010,320052010
32031,4023,32,,031,County,Washoe County,P012023,Male: 75 to 79 years,Age,2010,dec/sf1,2010,320312010
32510,757,32,,510,County,Carson City County,P012023,Male: 75 to 79 years,Age,2010,dec/sf1,2010,325102010
06000,337174,06,,000,State,CA,P012023,Male: 75 to 79 years,Age,2010,dec/sf1,2010,060002010
32000,27623,32,,000,State,NV,P012023,Male: 75 to 79 years,Age,2010,dec/sf1,2010,320002010
39900,2654,00,,000,MSA,Reno-Sparks MSA,P012024,Male: 80 to 84 years,Age,2010,dec/sf1,2010,399002010
40900,14735,00,,000,MSA,Sacramento MSA,P012024,Male: 80 to 84 years,Age,2010,dec/sf1,2010,409002010
488,51768,00,,000,MSA,Sanfranciso CMSA,P012024,Male: 80 to 84 years,Age,2010,dec/sf1,2010,4882010
06017,1432,06,,017,County,El Dorado County,P012024,Male: 80 to 84 years,Age,2010,dec/sf1,2010,060172010
06061,3116,06,,061,County,Placer County,P012024,Male: 80 to 84 years,Age,2010,dec/sf1,2010,060612010
32005,524,32,,005,County,Douglas County,P012024,Male: 80 to 84 years,Age,2010,dec/sf1,2010,320052010
32031,2631,32,,031,County,Washoe County,P012024,Male: 80 to 84 years,Age,2010,dec/sf1,2010,320312010
32510,552,32,,510,County,Carson City County,P012024,Male: 80 to 84 years,Age,2010,dec/sf1,2010,325102010
06000,245402,06,,000,State,CA,P012024,Male: 80 to 84 years,Age,2010,dec/sf1,2010,060002010
32000,17239,32,,000,State,NV,P012024,Male: 80 to 84 years,Age,2010,dec/sf1,2010,320002010
39900,1985,00,,000,MSA,Reno-Sparks MSA,P012025,Male: 85 years and over,Age,2010,dec/sf1,2010,399002010
40900,12620,00,,000,MSA,Sacramento MSA,P012025,Male: 85 years and over,Age,2010,dec/sf1,2010,409002010
488,47013,00,,000,MSA,Sanfranciso CMSA,P012025,Male: 85 years and over,Age,2010,dec/sf1,2010,4882010
06017,1163,06,,017,County,El Dorado County,P012025,Male: 85 years and over,Age,2010,dec/sf1,2010,060172010
06061,2554,06,,061,County,Placer County,P012025,Male: 85 years and over,Age,2010,dec/sf1,2010,060612010
32005,387,32,,005,County,Douglas County,P012025,Male: 85 years and over,Age,2010,dec/sf1,2010,320052010
32031,1969,32,,031,County,Washoe County,P012025,Male: 85 years and over,Age,2010,dec/sf1,2010,320312010
32510,435,32,,510,County,Carson City County,P012025,Male: 85 years and over,Age,2010,dec/sf1,2010,325102010
06000,210815,06,,000,State,CA,P012025,Male: 85 years and over,Age,2010,dec/sf1,2010,060002010
32000,11017,32,,000,State,NV,P012025,Male: 85 years and over,Age,2010,dec/sf1,2010,320002010
39900,210629,00,,000,MSA,Reno-Sparks MSA,P012026,Female: Total,Age,2010,dec/sf1,2010,399002010
40900,1095677,00,,000,MSA,Sacramento MSA,P012026,Female: Total,Age,2010,dec/sf1,2010,409002010
488,3765940,00,,000,MSA,Sanfranciso CMSA,P012026,Female: Total,Age,2010,dec/sf1,2010,4882010
06017,90487,06,,017,County,El Dorado County,P012026,Female: Total,Age,2010,dec/sf1,2010,060172010
06061,178281,06,,061,County,Placer County,P012026,Female: Total,Age,2010,dec/sf1,2010,060612010
32005,23516,32,,005,County,Douglas County,P012026,Female: Total,Age,2010,dec/sf1,2010,320052010
32031,208663,32,,031,County,Washoe County,P012026,Female: Total,Age,2010,dec/sf1,2010,320312010
32510,26586,32,,510,County,Carson City County,P012026,Female: Total,Age,2010,dec/sf1,2010,325102010
06000,18736126,06,,000,State,CA,P012026,Female: Total,Age,2010,dec/sf1,2010,060002010
32000,1336935,32,,000,State,NV,P012026,Female: Total,Age,2010,dec/sf1,2010,320002010
39900,13735,00,,000,MSA,Reno-Sparks MSA,P012027,Female: Under 5 years,Age,2010,dec/sf1,2010,399002010
40900,70423,00,,000,MSA,Sacramento MSA,P012027,Female: Under 5 years,Age,2010,dec/sf1,2010,409002010
488,228046,00,,000,MSA,Sanfranciso CMSA,P012027,Female: Under 5 years,Age,2010,dec/sf1,2010,4882010
06017,4643,06,,017,County,El Dorado County,P012027,Female: Under 5 years,Age,2010,dec/sf1,2010,060172010
06061,10238,06,,061,County,Placer County,P012027,Female: Under 5 years,Age,2010,dec/sf1,2010,060612010
32005,1076,32,,005,County,Douglas County,P012027,Female: Under 5 years,Age,2010,dec/sf1,2010,320052010
32031,13653,32,,031,County,Washoe County,P012027,Female: Under 5 years,Age,2010,dec/sf1,2010,320312010
32510,1546,32,,510,County,Carson City County,P012027,Female: Under 5 years,Age,2010,dec/sf1,2010,325102010
06000,1237277,06,,000,State,CA,P012027,Female: Under 5 years,Age,2010,dec/sf1,2010,060002010
32000,91706,32,,000,State,NV,P012027,Female: Under 5 years,Age,2010,dec/sf1,2010,320002010
39900,13083,00,,000,MSA,Reno-Sparks MSA,P012028,Female: 5 to 9 years,Age,2010,dec/sf1,2010,399002010
40900,71119,00,,000,MSA,Sacramento MSA,P012028,Female: 5 to 9 years,Age,2010,dec/sf1,2010,409002010
488,226094,00,,000,MSA,Sanfranciso CMSA,P012028,Female: 5 to 9 years,Age,2010,dec/sf1,2010,4882010
06017,5462,06,,017,County,El Dorado County,P012028,Female: 5 to 9 years,Age,2010,dec/sf1,2010,060172010
06061,11527,06,,061,County,Placer County,P012028,Female: 5 to 9 years,Age,2010,dec/sf1,2010,060612010
32005,1292,32,,005,County,Douglas County,P012028,Female: 5 to 9 years,Age,2010,dec/sf1,2010,320052010
32031,12992,32,,031,County,Washoe County,P012028,Female: 5 to 9 years,Age,2010,dec/sf1,2010,320312010
32510,1566,32,,510,County,Carson City County,P012028,Female: 5 to 9 years,Age,2010,dec/sf1,2010,325102010
06000,1226276,06,,000,State,CA,P012028,Female: 5 to 9 years,Age,2010,dec/sf1,2010,060002010
32000,89304,32,,000,State,NV,P012028,Female: 5 to 9 years,Age,2010,dec/sf1,2010,320002010
39900,13451,00,,000,MSA,Reno-Sparks MSA,P012029,Female: 10 to 14 years,Age,2010,dec/sf1,2010,399002010
40900,73236,00,,000,MSA,Sacramento MSA,P012029,Female: 10 to 14 years,Age,2010,dec/sf1,2010,409002010
488,219632,00,,000,MSA,Sanfranciso CMSA,P012029,Female: 10 to 14 years,Age,2010,dec/sf1,2010,4882010
06017,6096,06,,017,County,El Dorado County,P012029,Female: 10 to 14 years,Age,2010,dec/sf1,2010,060172010
06061,12300,06,,061,County,Placer County,P012029,Female: 10 to 14 years,Age,2010,dec/sf1,2010,060612010
32005,1310,32,,005,County,Douglas County,P012029,Female: 10 to 14 years,Age,2010,dec/sf1,2010,320052010
32031,13376,32,,031,County,Washoe County,P012029,Female: 10 to 14 years,Age,2010,dec/sf1,2010,320312010
32510,1629,32,,510,County,Carson City County,P012029,Female: 10 to 14 years,Age,2010,dec/sf1,2010,325102010
06000,1265015,06,,000,State,CA,P012029,Female: 10 to 14 years,Age,2010,dec/sf1,2010,060002010
32000,89501,32,,000,State,NV,P012029,Female: 10 to 14 years,Age,2010,dec/sf1,2010,320002010
39900,8190,00,,000,MSA,Reno-Sparks MSA,P012030,Female: 15 to 17 years,Age,2010,dec/sf1,2010,399002010
40900,46610,00,,000,MSA,Sacramento MSA,P012030,Female: 15 to 17 years,Age,2010,dec/sf1,2010,409002010
488,137510,00,,000,MSA,Sanfranciso CMSA,P012030,Female: 15 to 17 years,Age,2010,dec/sf1,2010,4882010
06017,3902,06,,017,County,El Dorado County,P012030,Female: 15 to 17 years,Age,2010,dec/sf1,2010,060172010
06061,7666,06,,061,County,Placer County,P012030,Female: 15 to 17 years,Age,2010,dec/sf1,2010,060612010
32005,897,32,,005,County,Douglas County,P012030,Female: 15 to 17 years,Age,2010,dec/sf1,2010,320052010
32031,8124,32,,031,County,Washoe County,P012030,Female: 15 to 17 years,Age,2010,dec/sf1,2010,320312010
32510,1022,32,,510,County,Carson City County,P012030,Female: 15 to 17 years,Age,2010,dec/sf1,2010,325102010
06000,809880,06,,000,State,CA,P012030,Female: 15 to 17 years,Age,2010,dec/sf1,2010,060002010
32000,54039,32,,000,State,NV,P012030,Female: 15 to 17 years,Age,2010,dec/sf1,2010,320002010
39900,6310,00,,000,MSA,Reno-Sparks MSA,P012031,Female: 18 and 19 years,Age,2010,dec/sf1,2010,399002010
40900,32553,00,,000,MSA,Sacramento MSA,P012031,Female: 18 and 19 years,Age,2010,dec/sf1,2010,409002010
488,94213,00,,000,MSA,Sanfranciso CMSA,P012031,Female: 18 and 19 years,Age,2010,dec/sf1,2010,4882010
06017,2077,06,,017,County,El Dorado County,P012031,Female: 18 and 19 years,Age,2010,dec/sf1,2010,060172010
06061,4120,06,,061,County,Placer County,P012031,Female: 18 and 19 years,Age,2010,dec/sf1,2010,060612010
32005,484,32,,005,County,Douglas County,P012031,Female: 18 and 19 years,Age,2010,dec/sf1,2010,320052010
32031,6271,32,,031,County,Washoe County,P012031,Female: 18 and 19 years,Age,2010,dec/sf1,2010,320312010
32510,652,32,,510,County,Carson City County,P012031,Female: 18 and 19 years,Age,2010,dec/sf1,2010,325102010
06000,558978,06,,000,State,CA,P012031,Female: 18 and 19 years,Age,2010,dec/sf1,2010,060002010
32000,34488,32,,000,State,NV,P012031,Female: 18 and 19 years,Age,2010,dec/sf1,2010,320002010
39900,3347,00,,000,MSA,Reno-Sparks MSA,P012032,Female: 20 years,Age,2010,dec/sf1,2010,399002010
40900,16159,00,,000,MSA,Sacramento MSA,P012032,Female: 20 years,Age,2010,dec/sf1,2010,409002010
488,46429,00,,000,MSA,Sanfranciso CMSA,P012032,Female: 20 years,Age,2010,dec/sf1,2010,4882010
06017,877,06,,017,County,El Dorado County,P012032,Female: 20 years,Age,2010,dec/sf1,2010,060172010
06061,1745,06,,061,County,Placer County,P012032,Female: 20 years,Age,2010,dec/sf1,2010,060612010
32005,183,32,,005,County,Douglas County,P012032,Female: 20 years,Age,2010,dec/sf1,2010,320052010
32031,3337,32,,031,County,Washoe County,P012032,Female: 20 years,Age,2010,dec/sf1,2010,320312010
32510,330,32,,510,County,Carson City County,P012032,Female: 20 years,Age,2010,dec/sf1,2010,325102010
06000,274987,06,,000,State,CA,P012032,Female: 20 years,Age,2010,dec/sf1,2010,060002010
32000,17283,32,,000,State,NV,P012032,Female: 20 years,Age,2010,dec/sf1,2010,320002010
39900,3156,00,,000,MSA,Reno-Sparks MSA,P012033,Female: 21 years,Age,2010,dec/sf1,2010,399002010
40900,16014,00,,000,MSA,Sacramento MSA,P012033,Female: 21 years,Age,2010,dec/sf1,2010,409002010
488,45363,00,,000,MSA,Sanfranciso CMSA,P012033,Female: 21 years,Age,2010,dec/sf1,2010,4882010
06017,752,06,,017,County,El Dorado County,P012033,Female: 21 years,Age,2010,dec/sf1,2010,060172010
06061,1660,06,,061,County,Placer County,P012033,Female: 21 years,Age,2010,dec/sf1,2010,060612010
32005,198,32,,005,County,Douglas County,P012033,Female: 21 years,Age,2010,dec/sf1,2010,320052010
32031,3143,32,,031,County,Washoe County,P012033,Female: 21 years,Age,2010,dec/sf1,2010,320312010
32510,311,32,,510,County,Carson City County,P012033,Female: 21 years,Age,2010,dec/sf1,2010,325102010
06000,266667,06,,000,State,CA,P012033,Female: 21 years,Age,2010,dec/sf1,2010,060002010
32000,16609,32,,000,State,NV,P012033,Female: 21 years,Age,2010,dec/sf1,2010,320002010
39900,9157,00,,000,MSA,Reno-Sparks MSA,P012034,Female: 22 to 24 years,Age,2010,dec/sf1,2010,399002010
40900,45240,00,,000,MSA,Sacramento MSA,P012034,Female: 22 to 24 years,Age,2010,dec/sf1,2010,409002010
488,143738,00,,000,MSA,Sanfranciso CMSA,P012034,Female: 22 to 24 years,Age,2010,dec/sf1,2010,4882010
06017,2440,06,,017,County,El Dorado County,P012034,Female: 22 to 24 years,Age,2010,dec/sf1,2010,060172010
06061,5205,06,,061,County,Placer County,P012034,Female: 22 to 24 years,Age,2010,dec/sf1,2010,060612010
32005,551,32,,005,County,Douglas County,P012034,Female: 22 to 24 years,Age,2010,dec/sf1,2010,320052010
32031,9117,32,,031,County,Washoe County,P012034,Female: 22 to 24 years,Age,2010,dec/sf1,2010,320312010
32510,885,32,,510,County,Carson City County,P012034,Female: 22 to 24 years,Age,2010,dec/sf1,2010,325102010
06000,783510,06,,000,State,CA,P012034,Female: 22 to 24 years,Age,2010,dec/sf1,2010,060002010
32000,52469,32,,000,State,NV,P012034,Female: 22 to 24 years,Age,2010,dec/sf1,2010,320002010
39900,14541,00,,000,MSA,Reno-Sparks MSA,P012035,Female: 25 to 29 years,Age,2010,dec/sf1,2010,399002010
40900,75567,00,,000,MSA,Sacramento MSA,P012035,Female: 25 to 29 years,Age,2010,dec/sf1,2010,409002010
488,270657,00,,000,MSA,Sanfranciso CMSA,P012035,Female: 25 to 29 years,Age,2010,dec/sf1,2010,4882010
06017,4138,06,,017,County,El Dorado County,P012035,Female: 25 to 29 years,Age,2010,dec/sf1,2010,060172010
06061,9711,06,,061,County,Placer County,P012035,Female: 25 to 29 years,Age,2010,dec/sf1,2010,060612010
32005,1072,32,,005,County,Douglas County,P012035,Female: 25 to 29 years,Age,2010,dec/sf1,2010,320052010
32031,14465,32,,031,County,Washoe County,P012035,Female: 25 to 29 years,Age,2010,dec/sf1,2010,320312010
32510,1395,32,,510,County,Carson City County,P012035,Female: 25 to 29 years,Age,2010,dec/sf1,2010,325102010
06000,1335711,06,,000,State,CA,P012035,Female: 25 to 29 years,Age,2010,dec/sf1,2010,060002010
32000,96343,32,,000,State,NV,P012035,Female: 25 to 29 years,Age,2010,dec/sf1,2010,320002010
39900,13226,00,,000,MSA,Reno-Sparks MSA,P012036,Female: 30 to 34 years,Age,2010,dec/sf1,2010,399002010
40900,69957,00,,000,MSA,Sacramento MSA,P012036,Female: 30 to 34 years,Age,2010,dec/sf1,2010,409002010
488,269423,00,,000,MSA,Sanfranciso CMSA,P012036,Female: 30 to 34 years,Age,2010,dec/sf1,2010,4882010
06017,4260,06,,017,County,El Dorado County,P012036,Female: 30 to 34 years,Age,2010,dec/sf1,2010,060172010
06061,9876,06,,061,County,Placer County,P012036,Female: 30 to 34 years,Age,2010,dec/sf1,2010,060612010
32005,1041,32,,005,County,Douglas County,P012036,Female: 30 to 34 years,Age,2010,dec/sf1,2010,320052010
32031,13148,32,,031,County,Washoe County,P012036,Female: 30 to 34 years,Age,2010,dec/sf1,2010,320312010
32510,1404,32,,510,County,Carson City County,P012036,Female: 30 to 34 years,Age,2010,dec/sf1,2010,325102010
06000,1269121,06,,000,State,CA,P012036,Female: 30 to 34 years,Age,2010,dec/sf1,2010,060002010
32000,92840,32,,000,State,NV,P012036,Female: 30 to 34 years,Age,2010,dec/sf1,2010,320002010
39900,13182,00,,000,MSA,Reno-Sparks MSA,P012037,Female: 35 to 39 years,Age,2010,dec/sf1,2010,399002010
40900,70115,00,,000,MSA,Sacramento MSA,P012037,Female: 35 to 39 years,Age,2010,dec/sf1,2010,409002010
488,272460,00,,000,MSA,Sanfranciso CMSA,P012037,Female: 35 to 39 years,Age,2010,dec/sf1,2010,4882010
06017,5039,06,,017,County,El Dorado County,P012037,Female: 35 to 39 years,Age,2010,dec/sf1,2010,060172010
06061,11248,06,,061,County,Placer County,P012037,Female: 35 to 39 years,Age,2010,dec/sf1,2010,060612010
32005,1154,32,,005,County,Douglas County,P012037,Female: 35 to 39 years,Age,2010,dec/sf1,2010,320052010
32031,13088,32,,031,County,Washoe County,P012037,Female: 35 to 39 years,Age,2010,dec/sf1,2010,320312010
32510,1492,32,,510,County,Carson City County,P012037,Female: 35 to 39 years,Age,2010,dec/sf1,2010,325102010
06000,1282209,06,,000,State,CA,P012037,Female: 35 to 39 years,Age,2010,dec/sf1,2010,060002010
32000,93687,32,,000,State,NV,P012037,Female: 35 to 39 years,Age,2010,dec/sf1,2010,320002010
39900,14075,00,,000,MSA,Reno-Sparks MSA,P012038,Female: 40 to 44 years,Age,2010,dec/sf1,2010,399002010
40900,72999,00,,000,MSA,Sacramento MSA,P012038,Female: 40 to 44 years,Age,2010,dec/sf1,2010,409002010
488,274825,00,,000,MSA,Sanfranciso CMSA,P012038,Female: 40 to 44 years,Age,2010,dec/sf1,2010,4882010
06017,6236,06,,017,County,El Dorado County,P012038,Female: 40 to 44 years,Age,2010,dec/sf1,2010,060172010
06061,12717,06,,061,County,Placer County,P012038,Female: 40 to 44 years,Age,2010,dec/sf1,2010,060612010
32005,1440,32,,005,County,Douglas County,P012038,Female: 40 to 44 years,Age,2010,dec/sf1,2010,320052010
32031,13954,32,,031,County,Washoe County,P012038,Female: 40 to 44 years,Age,2010,dec/sf1,2010,320312010
32510,1628,32,,510,County,Carson City County,P012038,Female: 40 to 44 years,Age,2010,dec/sf1,2010,325102010
06000,1295808,06,,000,State,CA,P012038,Female: 40 to 44 years,Age,2010,dec/sf1,2010,060002010
32000,92166,32,,000,State,NV,P012038,Female: 40 to 44 years,Age,2010,dec/sf1,2010,320002010
39900,15309,00,,000,MSA,Reno-Sparks MSA,P012039,Female: 45 to 49 years,Age,2010,dec/sf1,2010,399002010
40900,80031,00,,000,MSA,Sacramento MSA,P012039,Female: 45 to 49 years,Age,2010,dec/sf1,2010,409002010
488,284868,00,,000,MSA,Sanfranciso CMSA,P012039,Female: 45 to 49 years,Age,2010,dec/sf1,2010,4882010
06017,7995,06,,017,County,El Dorado County,P012039,Female: 45 to 49 years,Age,2010,dec/sf1,2010,060172010
06061,13888,06,,061,County,Placer County,P012039,Female: 45 to 49 years,Age,2010,dec/sf1,2010,060612010
32005,1917,32,,005,County,Douglas County,P012039,Female: 45 to 49 years,Age,2010,dec/sf1,2010,320052010
32031,15135,32,,031,County,Washoe County,P012039,Female: 45 to 49 years,Age,2010,dec/sf1,2010,320312010
32510,1959,32,,510,County,Carson City County,P012039,Female: 45 to 49 years,Age,2010,dec/sf1,2010,325102010
06000,1347835,06,,000,State,CA,P012039,Female: 45 to 49 years,Age,2010,dec/sf1,2010,060002010
32000,94266,32,,000,State,NV,P012039,Female: 45 to 49 years,Age,2010,dec/sf1,2010,320002010
39900,15392,00,,000,MSA,Reno-Sparks MSA,P012040,Female: 50 to 54 years,Age,2010,dec/sf1,2010,399002010
40900,79321,00,,000,MSA,Sacramento MSA,P012040,Female: 50 to 54 years,Age,2010,dec/sf1,2010,409002010
488,274701,00,,000,MSA,Sanfranciso CMSA,P012040,Female: 50 to 54 years,Age,2010,dec/sf1,2010,4882010
06017,8520,06,,017,County,El Dorado County,P012040,Female: 50 to 54 years,Age,2010,dec/sf1,2010,060172010
06061,13395,06,,061,County,Placer County,P012040,Female: 50 to 54 years,Age,2010,dec/sf1,2010,060612010
32005,2133,32,,005,County,Douglas County,P012040,Female: 50 to 54 years,Age,2010,dec/sf1,2010,320052010
32031,15175,32,,031,County,Washoe County,P012040,Female: 50 to 54 years,Age,2010,dec/sf1,2010,320312010
32510,1967,32,,510,County,Carson City County,P012040,Female: 50 to 54 years,Age,2010,dec/sf1,2010,325102010
06000,1296009,06,,000,State,CA,P012040,Female: 50 to 54 years,Age,2010,dec/sf1,2010,060002010
32000,90601,32,,000,State,NV,P012040,Female: 50 to 54 years,Age,2010,dec/sf1,2010,320002010
39900,14366,00,,000,MSA,Reno-Sparks MSA,P012041,Female: 55 to 59 years,Age,2010,dec/sf1,2010,399002010
40900,70333,00,,000,MSA,Sacramento MSA,P012041,Female: 55 to 59 years,Age,2010,dec/sf1,2010,409002010
488,247724,00,,000,MSA,Sanfranciso CMSA,P012041,Female: 55 to 59 years,Age,2010,dec/sf1,2010,4882010
06017,7645,06,,017,County,El Dorado County,P012041,Female: 55 to 59 years,Age,2010,dec/sf1,2010,060172010
06061,11925,06,,061,County,Placer County,P012041,Female: 55 to 59 years,Age,2010,dec/sf1,2010,060612010
32005,2063,32,,005,County,Douglas County,P012041,Female: 55 to 59 years,Age,2010,dec/sf1,2010,320052010
32031,14141,32,,031,County,Washoe County,P012041,Female: 55 to 59 years,Age,2010,dec/sf1,2010,320312010
32510,1920,32,,510,County,Carson City County,P012041,Female: 55 to 59 years,Age,2010,dec/sf1,2010,325102010
06000,1134320,06,,000,State,CA,P012041,Female: 55 to 59 years,Age,2010,dec/sf1,2010,060002010
32000,83628,32,,000,State,NV,P012041,Female: 55 to 59 years,Age,2010,dec/sf1,2010,320002010
39900,5294,00,,000,MSA,Reno-Sparks MSA,P012042,Female: 60 and 61 years,Age,2010,dec/sf1,2010,399002010
40900,25427,00,,000,MSA,Sacramento MSA,P012042,Female: 60 and 61 years,Age,2010,dec/sf1,2010,409002010
488,91296,00,,000,MSA,Sanfranciso CMSA,P012042,Female: 60 and 61 years,Age,2010,dec/sf1,2010,4882010
06017,2723,06,,017,County,El Dorado County,P012042,Female: 60 and 61 years,Age,2010,dec/sf1,2010,060172010
06061,4607,06,,061,County,Placer County,P012042,Female: 60 and 61 years,Age,2010,dec/sf1,2010,060612010
32005,799,32,,005,County,Douglas County,P012042,Female: 60 and 61 years,Age,2010,dec/sf1,2010,320052010
32031,5209,32,,031,County,Washoe County,P012042,Female: 60 and 61 years,Age,2010,dec/sf1,2010,320312010
32510,754,32,,510,County,Carson City County,P012042,Female: 60 and 61 years,Age,2010,dec/sf1,2010,325102010
06000,408232,06,,000,State,CA,P012042,Female: 60 and 61 years,Age,2010,dec/sf1,2010,060002010
32000,31814,32,,000,State,NV,P012042,Female: 60 and 61 years,Age,2010,dec/sf1,2010,320002010
39900,7405,00,,000,MSA,Reno-Sparks MSA,P012043,Female: 62 to 64 years,Age,2010,dec/sf1,2010,399002010
40900,34019,00,,000,MSA,Sacramento MSA,P012043,Female: 62 to 64 years,Age,2010,dec/sf1,2010,409002010
488,121180,00,,000,MSA,Sanfranciso CMSA,P012043,Female: 62 to 64 years,Age,2010,dec/sf1,2010,4882010
06017,3714,06,,017,County,El Dorado County,P012043,Female: 62 to 64 years,Age,2010,dec/sf1,2010,060172010
